Trial #,Failure Mode,Total Cost,Time to Objective,Num Comms
7927,Budget runs out,1280.00,298,41
7928,Out of Time,1232.00,300,10
7929,No Failure,623.00,153,0
7930,Drones got Stuck,1136.00,269,15
7931,Drones got Stuck,436.00,96,12
7932,Out of Time,1208.00,300,4
7933,Drones got Stuck,196.00,38,10
7934,No Failure,887.00,202,29
7935,Drones got Stuck,176.00,33,10
7936,Drones got Stuck,696.00,135,38
7937,Out of Time,1208.00,300,4
7938,No Failure,363.00,89,0
7939,Budget runs out,1280.00,296,27
7940,Drones got Stuck,612.00,96,105
7941,Out of Time,1224.00,300,9
7942,No Failure,219.00,52,0
7943,No Failure,975.00,212,28
7944,Drones got Stuck,300.00,64,10
7945,No Failure,683.00,166,0
7946,Out of Time,1208.00,300,4
7947,Drones got Stuck,920.00,218,15
7948,Drones got Stuck,884.00,198,33
7949,Drones got Stuck,308.00,63,13
7950,Out of Time,1244.00,300,21
7951,Drones got Stuck,192.00,37,10
7952,Drones got Stuck,368.00,69,22
7953,No Failure,267.00,65,0
7954,Out of Time,1264.00,300,28
7955,No Failure,327.00,80,0
7956,No Failure,803.00,197,2
7957,Out of Time,1280.00,300,27
7958,Drones got Stuck,404.00,75,47
7959,No Failure,607.00,148,3
7960,Budget runs out,1280.00,288,38
7961,No Failure,1159.00,286,4
7962,Drones got Stuck,440.00,79,30
7963,No Failure,515.00,114,13
7964,No Failure,611.00,144,8
7965,No Failure,1148.00,280,9
7966,No Failure,987.00,241,2
7967,Budget runs out,1280.00,297,29
7968,Drones got Stuck,1248.00,281,32
7969,Out of Time,1236.00,300,11
7970,No Failure,443.00,108,0
7971,Drones got Stuck,1124.00,267,15
7972,No Failure,771.00,190,2
7973,No Failure,927.00,227,2
7974,No Failure,803.00,173,27
7975,Drones got Stuck,112.00,17,10
7976,Drones got Stuck,736.00,172,12
7977,Drones got Stuck,1048.00,249,24
7978,No Failure,871.00,213,2
7979,No Failure,667.00,165,0
7980,Drones got Stuck,716.00,158,21
7981,Out of Time,1256.00,300,16
7982,Out of Time,1228.00,300,9
7983,No Failure,471.00,114,0
7984,Budget runs out,1280.00,253,113
7985,Drones got Stuck,784.00,173,40
7986,Drones got Stuck,636.00,142,27
7987,No Failure,735.00,181,0
7988,No Failure,807.00,197,2
7989,Drones got Stuck,1016.00,184,133
7990,Out of Time,1240.00,300,12
7991,Drones got Stuck,296.00,58,15
7992,Budget runs out,1280.00,291,31
7993,Out of Time,1228.00,300,9
7994,Drones got Stuck,384.00,76,19
7995,No Failure,715.00,176,0
7996,No Failure,567.00,139,0
7997,Drones got Stuck,540.00,99,42
7998,Drones got Stuck,308.00,65,11
7999,No Failure,831.00,202,2
8000,Drones got Stuck,144.00,25,10
8001,Budget runs out,1280.00,257,65
8002,Drones got Stuck,804.00,179,22
8003,Out of Time,1216.00,300,6
8004,Budget runs out,1280.00,287,41
8005,Out of Time,1208.00,300,4
8006,No Failure,776.00,175,19
8007,Drones got Stuck,316.00,66,12
8008,Out of Time,1232.00,300,10
8009,Drones got Stuck,524.00,114,16
8010,Drones got Stuck,276.00,58,10
8011,Drones got Stuck,216.00,43,10
8012,No Failure,259.00,62,0
8013,Drones got Stuck,628.00,128,35
8014,Drones got Stuck,552.00,118,19
8015,Drones got Stuck,1252.00,275,39
8016,Out of Time,1208.00,300,4
8017,Drones got Stuck,152.00,27,10
8018,Drones got Stuck,248.00,51,10
8019,No Failure,523.00,122,6
8020,Budget runs out,1284.00,297,26
8021,No Failure,691.00,169,0
8022,Drones got Stuck,672.00,148,20
8023,Drones got Stuck,912.00,215,13
8024,No Failure,679.00,168,0
8025,No Failure,1099.00,272,2
8026,No Failure,315.00,76,0
8027,No Failure,951.00,235,2
8028,No Failure,1100.00,268,8
8029,Out of Time,1212.00,300,6
8030,No Failure,367.00,89,0
8031,No Failure,283.00,69,1
8032,No Failure,679.00,167,0
8033,Drones got Stuck,824.00,178,28
8034,Drones got Stuck,496.00,95,28
8035,No Failure,423.00,103,0
8036,Drones got Stuck,224.00,45,10
8037,Budget runs out,1280.00,291,55
8038,No Failure,251.00,58,0
8039,Drones got Stuck,908.00,191,45
8040,No Failure,991.00,235,11
8041,No Failure,339.00,82,0
8042,No Failure,335.00,80,0
8043,Drones got Stuck,288.00,59,12
8044,Drones got Stuck,448.00,97,14
8045,No Failure,803.00,197,2
8046,No Failure,1204.00,292,11
8047,Drones got Stuck,936.00,221,13
8048,Drones got Stuck,1100.00,224,82
8049,Drones got Stuck,560.00,119,32
8050,Drones got Stuck,1032.00,245,13
8051,Drones got Stuck,436.00,86,22
8052,Drones got Stuck,484.00,98,22
8053,Drones got Stuck,500.00,100,24
8054,Out of Time,1220.00,300,7
8055,Out of Time,1220.00,300,8
8056,Drones got Stuck,1040.00,239,40
8057,Drones got Stuck,644.00,114,75
8058,Out of Time,1248.00,300,14
8059,Drones got Stuck,600.00,138,15
8060,Out of Time,1240.00,300,12
8061,No Failure,1128.00,276,8
8062,No Failure,1011.00,247,2
8063,No Failure,287.00,70,0
8064,Drones got Stuck,848.00,189,23
8065,Out of Time,1244.00,300,13
8066,Out of Time,1208.00,300,4
8067,No Failure,359.00,87,0
8068,Out of Time,1228.00,300,9
8069,No Failure,1163.00,279,16
8070,No Failure,571.00,134,7
8071,No Failure,423.00,104,0
8072,Drones got Stuck,764.00,176,15
8073,No Failure,899.00,222,2
8074,Out of Time,1212.00,300,5
8075,Budget runs out,1280.00,298,25
8076,Drones got Stuck,144.00,25,10
8077,No Failure,163.00,39,0
8078,Drones got Stuck,1080.00,240,49
8079,Drones got Stuck,924.00,213,18
8080,No Failure,751.00,184,0
8081,Drones got Stuck,776.00,182,12
8082,No Failure,596.00,120,29
8083,Drones got Stuck,1256.00,274,54
8084,No Failure,787.00,191,2
8085,No Failure,323.00,78,0
8086,No Failure,359.00,88,0
8087,Budget runs out,1280.00,294,43
8088,Budget runs out,1280.00,283,44
8089,Drones got Stuck,236.00,48,10
8090,Drones got Stuck,212.00,41,11
8091,No Failure,399.00,97,0
8092,Out of Time,1232.00,300,14
8093,Drones got Stuck,736.00,140,43
8094,Drones got Stuck,828.00,187,21
8095,No Failure,383.00,91,0
8096,No Failure,267.00,64,0
8097,Out of Time,1208.00,300,4
8098,Budget runs out,1280.00,292,33
8099,No Failure,1123.00,277,4
8100,Out of Time,1244.00,300,13
8101,No Failure,343.00,84,0
8102,Drones got Stuck,1192.00,273,43
8103,Out of Time,1212.00,300,6
8104,Out of Time,1216.00,300,6
8105,Drones got Stuck,792.00,167,31
8106,Drones got Stuck,1184.00,254,42
8107,No Failure,964.00,228,14
8108,Drones got Stuck,1248.00,290,23
8109,Drones got Stuck,772.00,181,12
8110,Drones got Stuck,936.00,192,42
8111,No Failure,451.00,111,0
8112,Drones got Stuck,588.00,131,15
8113,Budget runs out,1280.00,288,34
8114,Drones got Stuck,400.00,85,14
8115,No Failure,395.00,95,0
8116,No Failure,231.00,55,0
8117,Drones got Stuck,676.00,155,14
8118,Drones got Stuck,236.00,48,10
8119,No Failure,267.00,63,0
8120,No Failure,407.00,100,0
8121,Drones got Stuck,868.00,191,26
8122,No Failure,947.00,233,2
8123,Out of Time,1264.00,300,18
8124,Out of Time,1272.00,300,20
8125,No Failure,295.00,71,0
8126,Drones got Stuck,708.00,155,22
8127,No Failure,311.00,75,0
8128,No Failure,1003.00,234,16
8129,Out of Time,1244.00,300,15
8130,Drones got Stuck,212.00,42,20
8131,Out of Time,1252.00,300,15
8132,Drones got Stuck,928.00,213,33
8133,Drones got Stuck,756.00,154,35
8134,Drones got Stuck,408.00,90,20
8135,No Failure,492.00,113,10
8136,Budget runs out,1284.00,295,28
8137,Out of Time,1212.00,300,6
8138,Out of Time,1252.00,300,21
8139,Drones got Stuck,1276.00,299,21
8140,Drones got Stuck,1184.00,267,30
8141,Drones got Stuck,232.00,47,10
8142,Out of Time,1272.00,300,21
8143,Drones got Stuck,404.00,81,19
8144,Drones got Stuck,860.00,203,12
8145,Drones got Stuck,904.00,206,20
8146,No Failure,1015.00,249,4
8147,Drones got Stuck,1180.00,265,39
8148,No Failure,360.00,87,3
8149,No Failure,1015.00,233,20
8150,Drones got Stuck,764.00,179,12
8151,Out of Time,1208.00,300,4
8152,Out of Time,1276.00,300,21
8153,Out of Time,1212.00,300,5
8154,No Failure,247.00,60,0
8155,No Failure,19.00,3,0
8156,No Failure,779.00,191,2
8157,Budget runs out,1284.00,271,75
8158,Drones got Stuck,468.00,77,39
8159,No Failure,863.00,211,2
8160,Drones got Stuck,832.00,186,22
8161,No Failure,739.00,181,2
8162,Drones got Stuck,1120.00,249,31
8163,Drones got Stuck,724.00,168,13
8164,No Failure,943.00,232,2
8165,No Failure,491.00,121,0
8166,Out of Time,1264.00,300,19
8167,Out of Time,1208.00,300,4
8168,Out of Time,1208.00,300,4
8169,No Failure,35.00,4,0
8170,Budget runs out,1284.00,266,73
8171,Drones got Stuck,692.00,151,31
8172,Out of Time,1208.00,300,4
8173,Out of Time,1208.00,300,4
8174,No Failure,359.00,87,0
8175,No Failure,859.00,211,2
8176,No Failure,835.00,206,2
8177,Drones got Stuck,372.00,75,17
8178,Budget runs out,1280.00,283,61
8179,Drones got Stuck,1192.00,268,30
8180,No Failure,1055.00,259,2
8181,No Failure,624.00,125,31
8182,Drones got Stuck,1200.00,280,21
8183,Drones got Stuck,340.00,68,16
8184,Drones got Stuck,596.00,124,24
8185,Drones got Stuck,836.00,194,15
8186,Out of Time,1268.00,300,19
8187,No Failure,763.00,188,2
8188,Drones got Stuck,368.00,76,30
8189,No Failure,799.00,196,2
8190,No Failure,475.00,116,0
8191,No Failure,279.00,66,0
8192,Drones got Stuck,1240.00,293,18
8193,Drones got Stuck,620.00,139,16
8194,Drones got Stuck,600.00,138,16
8195,Drones got Stuck,1160.00,276,17
8196,Drones got Stuck,1140.00,266,25
8197,Out of Time,1252.00,300,23
8198,Out of Time,1240.00,300,12
8199,Out of Time,1208.00,300,4
8200,No Failure,383.00,93,0
8201,No Failure,423.00,104,0
8202,Drones got Stuck,832.00,188,20
8203,Drones got Stuck,996.00,236,13
8204,Drones got Stuck,388.00,86,14
8205,No Failure,215.00,50,0
8206,Drones got Stuck,1200.00,282,19
8207,Drones got Stuck,248.00,46,15
8208,Out of Time,1264.00,300,25
8209,No Failure,307.00,74,0
8210,Out of Time,1220.00,300,8
8211,Out of Time,1220.00,300,8
8212,No Failure,671.00,165,0
8213,No Failure,1019.00,252,2
8214,No Failure,763.00,187,2
8215,Drones got Stuck,1208.00,286,24
8216,Drones got Stuck,252.00,38,24
8217,Drones got Stuck,980.00,227,18
8218,No Failure,595.00,147,0
8219,No Failure,175.00,42,0
8220,No Failure,1091.00,268,4
8221,No Failure,319.00,77,0
8222,Out of Time,1220.00,300,7
8223,No Failure,331.00,80,0
8224,Drones got Stuck,472.00,91,26
8225,Out of Time,1208.00,300,4
8226,No Failure,279.00,65,0
8227,Out of Time,1228.00,300,9
8228,Drones got Stuck,1084.00,257,15
8229,No Failure,783.00,192,2
8230,No Failure,7.00,1,0
8231,No Failure,724.00,165,25
8232,No Failure,243.00,58,1
8233,No Failure,355.00,86,0
8234,No Failure,355.00,86,0
8235,Out of Time,1264.00,300,21
8236,Out of Time,1212.00,300,5
8237,Drones got Stuck,312.00,62,15
8238,Out of Time,1208.00,300,4
8239,No Failure,603.00,148,0
8240,Out of Time,1208.00,300,4
8241,No Failure,759.00,187,0
8242,Budget runs out,1280.00,293,29
8243,Out of Time,1208.00,300,4
8244,No Failure,843.00,207,2
8245,Drones got Stuck,488.00,100,21
8246,No Failure,415.00,102,0
8247,Drones got Stuck,752.00,168,20
8248,Drones got Stuck,648.00,130,50
8249,No Failure,667.00,164,0
8250,Drones got Stuck,1112.00,258,21
8251,No Failure,915.00,225,2
8252,Drones got Stuck,1152.00,275,14
8253,No Failure,643.00,159,0
8254,Drones got Stuck,476.00,106,12
8255,Out of Time,1276.00,300,21
8256,No Failure,287.00,69,0
8257,Out of Time,1212.00,300,5
8258,Drones got Stuck,1064.00,254,13
8259,Budget runs out,1284.00,291,44
8260,No Failure,371.00,90,0
8261,No Failure,507.00,124,0
8262,No Failure,583.00,144,0
8263,Drones got Stuck,884.00,209,12
8264,No Failure,411.00,97,0
8265,No Failure,519.00,127,0
8266,No Failure,359.00,88,0
8267,No Failure,1159.00,285,4
8268,Out of Time,1272.00,300,33
8269,Drones got Stuck,1080.00,253,17
8270,No Failure,667.00,164,0
8271,Out of Time,1208.00,300,4
8272,Drones got Stuck,388.00,83,13
8273,No Failure,603.00,149,0
8274,Drones got Stuck,236.00,44,14
8275,Out of Time,1208.00,300,4
8276,Drones got Stuck,784.00,173,23
8277,Budget runs out,1284.00,271,51
8278,Drones got Stuck,252.00,50,12
8279,No Failure,299.00,72,0
8280,No Failure,1139.00,281,4
8281,Drones got Stuck,1176.00,229,110
8282,Drones got Stuck,772.00,172,36
8283,No Failure,695.00,170,0
8284,Drones got Stuck,472.00,96,21
8285,Out of Time,1244.00,300,13
8286,No Failure,615.00,135,17
8287,Budget runs out,1280.00,293,41
8288,Drones got Stuck,972.00,208,41
8289,Budget runs out,1280.00,289,58
8290,No Failure,439.00,107,0
8291,Drones got Stuck,988.00,227,27
8292,Out of Time,1232.00,300,10
8293,No Failure,519.00,127,0
8294,No Failure,731.00,179,0
8295,Drones got Stuck,172.00,32,10
8296,No Failure,279.00,68,0
8297,Out of Time,1232.00,300,10
8298,No Failure,339.00,83,0
8299,Budget runs out,1280.00,275,46
8300,Drones got Stuck,1012.00,202,51
8301,Drones got Stuck,788.00,177,20
8302,Drones got Stuck,400.00,82,31
8303,No Failure,471.00,115,0
8304,Budget runs out,1280.00,297,25
8305,Out of Time,1216.00,300,6
8306,No Failure,619.00,152,0
8307,Drones got Stuck,196.00,38,10
8308,No Failure,1171.00,284,8
8309,Out of Time,1208.00,300,4
8310,Out of Time,1208.00,300,4
8311,No Failure,451.00,110,0
8312,Drones got Stuck,320.00,63,16
8313,Drones got Stuck,1244.00,271,51
8314,Out of Time,1208.00,300,4
8315,Out of Time,1208.00,300,4
8316,No Failure,895.00,220,2
8317,No Failure,1076.00,249,21
8318,Drones got Stuck,560.00,118,21
8319,Out of Time,1208.00,300,4
8320,No Failure,219.00,53,0
8321,Out of Time,1244.00,300,13
8322,Out of Time,1248.00,300,14
8323,Out of Time,1208.00,300,4
8324,Out of Time,1208.00,300,4
8325,Out of Time,1228.00,300,11
8326,Out of Time,1248.00,300,15
8327,No Failure,935.00,230,2
8328,No Failure,1111.00,272,4
8329,No Failure,247.00,60,0
8330,Drones got Stuck,1224.00,284,23
8331,Drones got Stuck,564.00,121,19
8332,Out of Time,1208.00,300,4
8333,No Failure,771.00,189,3
8334,Budget runs out,1280.00,275,51
8335,Out of Time,1208.00,300,4
8336,Out of Time,1240.00,300,12
8337,Drones got Stuck,544.00,123,12
8338,Drones got Stuck,1252.00,295,28
8339,No Failure,403.00,99,0
8340,Drones got Stuck,744.00,154,42
8341,No Failure,707.00,174,0
8342,No Failure,991.00,243,2
8343,No Failure,335.00,82,0
8344,Drones got Stuck,396.00,73,25
8345,Drones got Stuck,556.00,108,46
8346,Drones got Stuck,312.00,59,18
8347,No Failure,515.00,126,0
8348,Drones got Stuck,392.00,80,17
8349,Drones got Stuck,948.00,209,28
8350,No Failure,331.00,81,0
8351,Drones got Stuck,944.00,196,40
8352,Drones got Stuck,732.00,154,40
8353,Drones got Stuck,224.00,45,10
8354,Out of Time,1212.00,300,6
8355,Budget runs out,1280.00,295,27
8356,No Failure,687.00,169,0
8357,Out of Time,1212.00,300,5
8358,No Failure,807.00,199,2
8359,No Failure,203.00,48,0
8360,Budget runs out,1280.00,289,33
8361,Drones got Stuck,888.00,209,23
8362,Out of Time,1248.00,300,14
8363,Out of Time,1244.00,300,20
8364,Out of Time,1216.00,300,6
8365,No Failure,27.00,5,0
8366,Drones got Stuck,220.00,44,10
8367,No Failure,995.00,246,2
8368,No Failure,747.00,185,0
8369,Out of Time,1220.00,300,7
8370,No Failure,275.00,66,0
8371,No Failure,799.00,196,2
8372,Out of Time,1208.00,300,4
8373,Drones got Stuck,252.00,45,17
8374,Drones got Stuck,1012.00,220,33
8375,Drones got Stuck,1072.00,246,27
8376,Drones got Stuck,992.00,229,31
8377,No Failure,583.00,136,9
8378,No Failure,1052.00,255,10
8379,Drones got Stuck,276.00,58,10
8380,Drones got Stuck,904.00,211,15
8381,Drones got Stuck,348.00,69,21
8382,No Failure,803.00,198,2
8383,No Failure,335.00,82,0
8384,No Failure,307.00,75,0
8385,Drones got Stuck,1252.00,281,33
8386,Drones got Stuck,328.00,71,10
8387,Budget runs out,1280.00,289,33
8388,No Failure,771.00,188,2
8389,Out of Time,1252.00,300,17
8390,Drones got Stuck,1140.00,250,36
8391,Out of Time,1208.00,300,4
8392,Drones got Stuck,1052.00,248,20
8393,No Failure,679.00,166,4
8394,No Failure,1060.00,254,12
8395,Drones got Stuck,488.00,101,20
8396,No Failure,1035.00,255,4
8397,Out of Time,1216.00,300,7
8398,Out of Time,1228.00,300,9
8399,No Failure,643.00,158,0
8400,No Failure,655.00,161,0
8401,Drones got Stuck,1096.00,230,56
8402,Budget runs out,1284.00,277,47
8403,Drones got Stuck,936.00,215,19
8404,Budget runs out,1280.00,288,34
8405,Drones got Stuck,248.00,51,10
8406,No Failure,815.00,200,2
8407,Out of Time,1208.00,300,4
8408,Drones got Stuck,1160.00,270,27
8409,Drones got Stuck,620.00,136,18
8410,Budget runs out,1280.00,298,24
8411,Out of Time,1268.00,300,19
8412,No Failure,860.00,205,11
8413,Out of Time,1208.00,300,4
8414,No Failure,615.00,151,0
8415,Budget runs out,1280.00,270,52
8416,No Failure,1015.00,250,2
8417,Drones got Stuck,620.00,128,37
8418,No Failure,763.00,188,0
8419,Drones got Stuck,172.00,27,15
8420,No Failure,1191.00,293,4
8421,Budget runs out,1280.00,274,77
8422,No Failure,283.00,69,0
8423,No Failure,943.00,233,2
8424,Drones got Stuck,344.00,68,17
8425,Out of Time,1244.00,300,20
8426,No Failure,387.00,94,0
8427,Drones got Stuck,428.00,92,14
8428,Drones got Stuck,532.00,101,61
8429,Drones got Stuck,888.00,210,12
8430,Drones got Stuck,324.00,54,26
8431,Out of Time,1240.00,300,12
8432,No Failure,867.00,212,2
8433,No Failure,323.00,79,0
8434,Drones got Stuck,684.00,141,51
8435,No Failure,307.00,74,0
8436,No Failure,699.00,173,0
8437,Drones got Stuck,372.00,79,19
8438,Drones got Stuck,480.00,108,11
8439,Drones got Stuck,912.00,215,13
8440,Drones got Stuck,1096.00,254,21
8441,Out of Time,1260.00,300,18
8442,Drones got Stuck,208.00,39,12
8443,Out of Time,1208.00,300,4
8444,Out of Time,1276.00,300,24
8445,Out of Time,1280.00,300,23
8446,No Failure,835.00,205,2
8447,No Failure,531.00,130,0
8448,No Failure,839.00,207,2
8449,No Failure,928.00,215,18
8450,Drones got Stuck,1196.00,286,14
8451,Out of Time,1256.00,300,24
8452,No Failure,1087.00,267,5
8453,Drones got Stuck,552.00,126,11
8454,Drones got Stuck,200.00,37,12
8455,No Failure,371.00,91,0
8456,No Failure,868.00,208,10
8457,No Failure,767.00,189,2
8458,Drones got Stuck,916.00,214,15
8459,Drones got Stuck,768.00,180,12
8460,Drones got Stuck,676.00,157,12
8461,No Failure,431.00,104,0
8462,No Failure,1152.00,281,9
8463,No Failure,1039.00,253,8
8464,No Failure,399.00,97,0
8465,Out of Time,1236.00,300,11
8466,Drones got Stuck,1188.00,280,18
8467,No Failure,307.00,75,0
8468,Out of Time,1208.00,300,4
8469,Budget runs out,1280.00,276,61
8470,Out of Time,1264.00,300,19
8471,Drones got Stuck,844.00,198,13
8472,Out of Time,1208.00,300,4
8473,Budget runs out,1280.00,269,75
8474,Drones got Stuck,948.00,224,13
8475,No Failure,1011.00,248,2
8476,Drones got Stuck,364.00,72,18
8477,Drones got Stuck,1012.00,237,16
8478,Drones got Stuck,924.00,198,39
8479,Drones got Stuck,996.00,190,101
8480,Budget runs out,1280.00,280,42
8481,Out of Time,1224.00,300,8
8482,No Failure,1068.00,260,11
8483,No Failure,867.00,214,2
8484,Budget runs out,1280.00,293,40
8485,Out of Time,1212.00,300,5
8486,No Failure,519.00,127,0
8487,No Failure,1020.00,245,11
8488,Out of Time,1272.00,300,22
8489,Drones got Stuck,808.00,165,49
8490,Budget runs out,1280.00,276,46
8491,No Failure,739.00,182,0
8492,Drones got Stuck,976.00,223,28
8493,Drones got Stuck,380.00,80,24
8494,No Failure,427.00,105,0
8495,Out of Time,1236.00,300,12
8496,No Failure,687.00,170,0
8497,Budget runs out,1280.00,288,34
8498,No Failure,367.00,89,0
8499,No Failure,455.00,112,0
8500,No Failure,687.00,170,0
8501,No Failure,751.00,185,2
8502,Drones got Stuck,1268.00,285,34
8503,No Failure,287.00,69,0
8504,Out of Time,1212.00,300,5
8505,No Failure,959.00,236,2
8506,No Failure,403.00,96,0
8507,Budget runs out,1284.00,297,26
8508,No Failure,735.00,181,0
8509,No Failure,507.00,124,0
8510,No Failure,471.00,115,0
8511,Budget runs out,1280.00,299,33
8512,Out of Time,1208.00,300,4
8513,No Failure,819.00,201,2
8514,Drones got Stuck,1176.00,281,20
8515,Out of Time,1224.00,300,9
8516,Out of Time,1208.00,300,4
8517,Drones got Stuck,884.00,209,21
8518,No Failure,19.00,3,0
8519,Drones got Stuck,920.00,217,13
8520,Out of Time,1260.00,300,24
8521,Out of Time,1244.00,300,13
8522,Drones got Stuck,540.00,109,25
8523,No Failure,839.00,207,2
8524,Out of Time,1244.00,300,13
8525,Drones got Stuck,588.00,109,37
8526,No Failure,1139.00,280,4
8527,No Failure,1215.00,284,18
8528,No Failure,223.00,54,0
8529,Out of Time,1208.00,300,4
8530,Budget runs out,1280.00,296,44
8531,No Failure,343.00,83,0
8532,No Failure,315.00,76,0
8533,Drones got Stuck,392.00,77,20
8534,Drones got Stuck,588.00,115,31
8535,Out of Time,1228.00,300,10
8536,Out of Time,1240.00,300,13
8537,No Failure,844.00,195,17
8538,Out of Time,1236.00,300,11
8539,No Failure,691.00,171,0
8540,No Failure,631.00,156,0
8541,Out of Time,1236.00,300,11
8542,Drones got Stuck,396.00,86,12
8543,Out of Time,1248.00,300,14
8544,Drones got Stuck,304.00,53,22
8545,Budget runs out,1280.00,291,31
8546,Out of Time,1256.00,300,25
8547,No Failure,391.00,97,0
8548,Drones got Stuck,608.00,140,11
8549,No Failure,1140.00,275,13
